ticket_id,rsltn_type,rsltn_status,rsltn_date,rsltn_byuser,rsltn_servicedate,rsltn_servicennumber,rsltn_eta,rsltn_etd,rsltn_inspection,rsltn_actiontaken,rsltn_actionmethod,rsltn_planning,rsltn_remark
1002-94(L),SN,,2010-02-24 10:55:01,SUZIE,,,,,,"""Zul update status after adjusment of PO - production continue at 10:50hrs.""",,Next Action Plan :,
1001-91(L),SN,,2010-02-24 10:32:33,SUZIE,,,,,,"""Call Fakhrul to check status of this log as no progression update:
Fakhrul inform he not yet pass to user as PIT is not around. Remind him as today (Wed) is his last day standby monitoring at CPIN for ICAO production.""",,Next Action Plan :,
1002-94(L),SN,,2010-02-24 10:30:25,SUZIE,,,,,,"""Update status form Zul at site:
Printer up for this error around 10:15hrs but Zul inform no production proceed yet for this printer as he found some problem at PO unit that might cause damage to passport.""",,Next Action Plan :,
1002-91(L),SN,,2010-02-24 10:39:57,SUZIE,,,,,,"""Received sms update from Sufian:
At 10:20hrs, this printer up successfully and ready for production. Currently monitoring.""",,Next Action Plan :,
1002-95(L),SN,,2010-02-24 10:19:06,SUZIE,,,,,,"""Doubt on the status - call Arham and assign him to look on site. OK""",,Next Action Plan :,
1002-95(L),SN,,2010-02-24 10:17:23,SUZIE,,,,,,"""Call Izwan mobile - advice him to unplug LPT cable, power cable and attached back - still no power.""",,Next Action Plan :,
1002-95(L),SN,,2010-02-24 10:09:52,SUZIE,,,,,,"""Call general line - not pick up and call Izwan mobile, he ask to call back for a while.""",,Next Action Plan :,
1002-95(L),SN,,2010-02-24 10:08:00,SUZIE,,,,,,"""Line suddenly cut and I call ADUKOM back and Rosmaiza provide the details.""",,Next Action Plan :,
1002-95(L),SN,,2010-02-24 10:07:44,SUZIE,,,,,,"""Received call from Zana ADUKOM user report jarfalla no power""",,Next Action Plan :,
1002-88(L),SN,,2010-02-24 10:13:36,SUZIE,,,,,,"""After chat with JPIN oficer, call ADUKOM and status confirm with Zana ADUKOM - user had closed this log yesterday.""",,Next Action Plan :,
1002-88(L),SN,,2010-02-24 09:55:50,SUZIE,,,,,,"""Call process room direct line to check if production down - according to  process room officer, Cik Dayang yesterday noon after several time troubleshooting perform by BTMR Nizam - rolling the film and installed it many times, printer able to be ready and production already continue. This morning more than 20 passport succeed. Pass to Cik Rita and ask if we can close the log, she pass to BTMR Nizam - Nizam confirm he already close the log with ADUKOM yesterday. Will upate with ADUKOM.""",,Next Action Plan :,
1002-88(L),SN,,2010-02-24 09:30:10,SUZIE,,,,,,"""Referring to flight schedule - engineer will arrive at Limbang airport around 10:55hrs from Miri - 10:25hrs. Send reminder to Din and Azlan via sms.""",,Next Action Plan :,
1002-90(L),SN,,2010-02-24 09:16:51,SUZIE,,,,,,"""Call Sufian as I did assign him to collect clearance letter from BTMR Faezah. As Sufian at WWNG now, he will pass the letter hopefully this evening. Noted""",,Next Action Plan :,
1002-94(L),CM,,2010-02-24 09:52:45,SUZIE,,,2010-02-24 09:45:00,,,"""Call Zul - just reached at site around 09:45hrs.""",,Next Action Plan :,
1002-91(L),CM,,2010-02-24 09:17:54,SUZIE,,,2010-02-24 09:15:00,,,"""Call Sufian to check progress. Just reached site.""",,Next Action Plan :,
1002-93(L),SN,,2010-02-23 17:18:25,NIK,,,,,,"""Call Zaki. For now, they just use this printer and no problem occur at this printer anymore. Allow us to close log.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 17:23:53,NIK,,,,,,"""Call ADUKOM. Log close with Mei.""",,Next Action Plan :,
1002-92(L),SN,,2010-02-23 17:23:09,NIK,,,,,,"""Call ADUKOM. Log close with Mei.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 17:20:01,NIK,,,,,,"""Received call from Yusuf. He informed that Irwan give permission to close log. Tomorrow Yusuf will be on site again to standby.""",,Next Action Plan :,
1002-86(L),SN,,2010-02-22 15:36:06,SUZIE,,,,,,"""Remind Nik to call Zul check the status.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 17:00:35,NIK,,,,,,"""Yusuf on site and monitor no problem happened at all. He will standby at site and continue standby tomorrow morning to satisfy user. Status of problem: resolved.""",,Next Action Plan :,
1002-91(L),SN,,2010-02-23 17:03:45,NIK,,,,,,"""Assign Sufian to be on site tomorrow. He agree.""",,Next Action Plan :,
1002-91(L),SN,,2010-02-23 17:00:19,NIK,,,,,,"""Call Yusuf at BKAJ now. Ask him to be on site tomorrow since his house is near to the site but he said that he need to standby at BKAJ tomorrow morning to satisfy user.""",,Next Action Plan :,
1002-91(L),SN,,2010-02-23 16:35:36,NIK,,,,,,"""Since have problem at BPKL and Zul guide user BPKL and promise with them to be on site tomorrow, so need to assign other engineer. """,,Next Action Plan :,
1002-93(L),SN,,2010-02-23 16:35:10,NIK,,,,,,"""Call Zaki. Zul check. After change film, printer can ready and problem resolved. """,,Next Action Plan :,
1002-94(L),SN,,2010-02-23 16:35:58,NIK,,,,,,"""Call Zaki. Zul guide him to do transfer mark adjustment. But failed. Zul promise with user to be on site tomorrow morning.""",,Next Action Plan :,
1002-23(L),CM,,2010-02-23 16:29:16,NIK,,,2010-02-08 13:00:00,2010-02-08 17:00:00,,"""Received CM report from Zul. PF1 SP JAMMED. Diagnosis found S13 is too high : 1.81v. Change S13. Perform service at PF1. Monitor production. Production continue. printer in good condition.""",,Next Action Plan :,
1002-77(L),CM,,2010-02-23 16:27:31,NIK,,,2010-02-22 14:30:00,2010-02-22 16:30:00,,"""Received CM report from Zul. Reported Film Tube spindal damage. Change new spindal. Production continued.""",,Next Action Plan :,
1002-86(L),CM,,2010-02-23 16:25:48,NIK,,,2010-02-22 14:30:00,2010-02-22 16:30:00,,"""Received CM report from Zul. Reported film tear off in the middle of printing. He did reduce ID2 from 80 to 77. Production continued.""",,Next Action Plan :,
1002-94(L),SN,,2010-02-23 16:25:57,NIK,,,,,,"""Received call from Zaki. He informed that error FILM EMPTY appear. he change to new film but after close printer cover, error appear again FILM EMPTY. Printer not ready. User informed that he already do transfer mark with marker pen but still not ok. Ask to call back user after 15 minutes and engineer will guide him to do transfer mark adjustment. Agree.""",,Next Action Plan :,
1002-93(L),SN,,2010-02-23 16:25:39,NIK,,,,,,"""Received call from Zaki he informed that printer roll in reverse direction and book stuck inside printer. No error indicate. Ask user to change to new film. Will call back later after 15 minutes.""",,Next Action Plan :,
1002-79(L),CM,,2010-02-23 15:58:51,NIK,,,2010-02-23 11:30:00,2010-02-23 14:00:00,,"""Received CM report from Zul. Inspect problem with CPU S/N: KHBM5M0. After check no problem with CPU. He just check BIOS setup and battery. Production continue.""",,Next Action Plan :,
1002-82(L),CM,,2010-02-23 15:55:24,NIK,,,2010-02-23 11:30:00,2010-02-23 14:00:00,,"""Received CM report from Zul. Monitor PC imbasan failed to on. Monitor Failure S/N: 23DW439. Change monitor with loan unit S/N: V2GBF72. Production continue.""",,Next Action Plan :,
1002-92(L),SN,,2010-02-23 15:58:55,NIK,,,,,,"""Call user spoke with Mdm Chan. She informed that she so panic since too many application and suddenly machine 3 and 4  appear error. Thats why she log problem. But after 5 minutes, someone (IO) try to restart RTE8000 and now both machines ok. Informed to user that if problem happened again, just restart RTE and also workstation. User agree and allow us to close log.""",,Next Action Plan :,
1002-92(L),SN,,2010-02-23 15:55:25,NIK,,,,,,"""Ask Suzanna and Faizal regarding the error. They informed that for camera driver error, the only solutions is to OFF and ON the RTE8000 machines.""",,Next Action Plan :,
1002-91(L),SN,,2010-02-23 15:53:12,NIK,,,,,,"""Zul arrive at office. Since now already 4pm and as per agree with Hafiz before, he agree if engineer come to site tomorrow morning. Noted.""",,Next Action Plan :,
1002-91(L),SN,,2010-02-23 15:32:52,NIK,,,,,,"""Call Zul. On his way from seremban to office. Informed him about the problem. He will come to office first. If have time he will be on site today. """,,Next Action Plan :,
1002-91(L),SN,,2010-02-23 15:30:37,NIK,,,,,,"""Received call from Hafiz. He informed that error appear. He already enter to maintenance mode and printer ready. But after send job, error appear again. FILM EMPTY. User already do transfer mark with Marker and transfer mark adjustment but failed. maybe same problem with Jakarta and Limabang. Need to do crystagram adjustment. Since now no engineer at office, ask permission from user to sent engineer tomorrow morning. User agree.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 15:27:07,NIK,,,,,,"""Yusuf out from Office.""",,Next Action Plan :,
1002-90(L),SN,,2010-02-23 15:05:30,SUZIE,,,,,,"""Call Dian and inform her - we only able to send packaging probably on Thursday as our items still at custom, not clear yet. As Friday is maulidur rasul, the packets may arrive next week. OK, she consider on the situation.""",,Next Action Plan :,
1002-90(L),SN,,2010-02-23 15:02:50,SUZIE,,,,,,"""Call Rosdi TARGET to double check if he have a balance of packets in his hand - only left one packet.""",,Next Action Plan :,
1002-90(L),SN,,2010-02-23 14:57:14,SUZIE,,,,,,"""Received call from Dian request cleaning kit packet as currently they only left 2 full packet. Noted""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 15:01:27,NIK,,,,,,"""Call Irwan mobile. He informed that his boss ask him to call ADUKOM to ask for an engineer today because public too heavy. Noted. Informed him that engineer will be on site today.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 14:59:26,NIK,,,,,,"""Call Yusuf. At digital mall now with Sufian buy UPS. Ask him to go on site now as requested by user.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 14:58:28,NIK,,,,,,"""Received call from Shuhada ADUKOM. User call her to informed us to sent engineer now. Noted.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 14:02:28,NIK,,,,,,"""Call Irwan's mobile. He informed that Book still jammed and film cut during printing. Pass phone to Yusuf. As per conversation between Yusuf and Irwan, check target report : 129 printing from 123 application. Thats mean only 6 problem. Maybe user not use sand paper. As discuss with Irwan, Yusuf promise with Irwan to standby tomorrow from morning to evening. """,,Next Action Plan :,
1002-79(L),SN,,2010-02-23 13:45:04,NIK,,,,,,"""Call user spoke with En Amin. Confirmed status of CPU ok now. Allow us to close log.""",,Next Action Plan :,
1002-79(L),SN,,2010-02-23 12:39:25,NIK,,,,,,"""Received sms from Zul. He did diagnosis CPU and still in good condition. He not change new CPU. I already informed him that Maria and Faizal alreday check and they suggest to change CPU but as from Zul, he said that he already do some adjustment and from his point of view he think that no need to change CPU. noted.

Problem resolved at 12:08pm and production continue at 12:15pm. """,,Next Action Plan :,
1002-82(L),SN,,2010-02-23 12:39:24,NIK,,,,,,"""Received sms from Zul. He already replace monitor. Problem resolved at 12:08pm. Production continue at 12:15pm. As permission from En Amin, log able to close.""",,Next Action Plan :,
1002-89(L),SN,,2010-02-23 12:42:25,NIK,,,,,,"""Call Irwan's mobile. Yusuf spoke with Irwan and as per their conversation, Irwan informed that film cut during printing and cause book stuck inside printer. Yusuf guide user and will call back user later to update status.""",,Next Action Plan :,
1002-88(L),SN,,2010-02-23 13:02:40,NIK,,,,,,"""Call Din at QMIR. Informed him about the problem. He noted.""",,Next Action Plan :,
1002-88(L),SN,,2010-02-23 12:01:40,NIK,,,,,,"""Call BTMR Nizam's mobile. Guide him to enter maintenance mode but after enter maintenance mode, still error appear. Speak with PIT Ariffin. Informed him that our PM team (Azlan and Din) will be on site tomorrow to do PM. Will arrive on site around 11am. User agree. He will informed about this to his boss.""",,Next Action Plan :,
1002-88(L),SN,,2010-02-23 12:00:26,NIK,,,,,,"""Call user spoke with BTMR Nizam. He ask to call his mobile number 0148661214.""",,Next Action Plan :,
1002-88(L),SN,,2010-02-23 11:55:54,NIK,,,,,,"""Received call from Zul. He informed that BTMR nizam call him regarding this problem. He already guide user and found that problem same with Jakarta need to do crystagram Adjustment.""",,Next Action Plan :,
1002-79(L),SN,,2010-02-23 11:45:57,NIK,,,,,,"""Zul SMS. He arrive at site at 11:30am. Just start diagnosis.""",,Next Action Plan :,
1002-82(L),SN,,2010-02-23 11:45:55,NIK,,,,,,"""Zul SMS. He arrive at site at 11:30am. Just start diagnosis.""",,Next Action Plan :,
