1005-75(L),SN,,2010-05-25 11:50:56,NIK,,,,,,"""Call irwan's mobile. No problem occur anymore. Allow to close log.""",,Next Action Plan :,
1005-75(L),SN,,2010-05-25 10:37:27,NIK,,,,,,"""Received call from Naufal. Problem settle at site.""",,Next Action Plan :,
1005-75(L),SN,,2010-05-25 08:38:38,NIK,,,,,,"""Call Naufal. Informed the problem. Ask him to b eon site today to check the problem.""",,Next Action Plan :,
1005-75(L),SN,,2010-05-25 08:36:46,NIK,,,,,,"""Call Irwan's mobile. He informed that error occur and after restart still not ok. Ask user to enter into maintenance mode while waiting for an engineer.""",,Next Action Plan :,
1005-74(L),SN,,2010-05-25 11:32:09,NIK,,,,,,"""Call user spoke with Pn Raja. She confirmed problem already settle. She pass phone to Faizal since Faizal still on site. faizal confirm log allow to close by user.""",,Next Action Plan :,
1005-74(L),SN,,2010-05-25 10:36:24,NIK,,,,,,"""Received email from Faizal:

ip conflict di wangsa maju hanya jadi pada pc spooler. smlm pun pc spooler sahaja . pc jafarla mmg xjd.

so solution i did change the ip address and pcid.
172.24.220.159 change to  172.24.220.162
pcid059 chanhe to pcid062
""",,Next Action Plan :,
1005-74(L),SN,,2010-05-24 15:48:05,NIK,,,,,,"""Faizal will be on site tomorrow.""",,Next Action Plan :,
1005-74(L),SN,,2010-05-24 14:47:11,NIK,,,,,,"""Saufi call En Fauzi informed this problem since after he refer to BTMR Pn MAzlin ask us to settle this problem.""",,Next Action Plan :,
1005-74(L),SN,,2010-05-24 11:51:24,NIK,,,,,,"""Call ADUKOM. Ask to refer to BTMR.""",,Next Action Plan :,
1005-74(L),SN,,2010-05-24 11:40:45,NIK,,,,,,"""Call Faizal. He informed that have to refer to BTMR since we cannot configure IP address by ourself.""",,Next Action Plan :,
1005-74(L),SN,,2010-05-24 11:39:09,NIK,,,,,,"""Call user. Spoke with hafiz. As today faizal on site but no problem anymore. But now problem repeated. Seem like someone using our IP address for PC Spooler again. """,,Next Action Plan :,
1005-74(L),SN,,2010-05-24 11:31:28,NIK,,,,,,"""Received call frm ADUKOM informed that probelm repeated. Please refer log 1005-64(L). Will check with user.""",,Next Action Plan :,
1005-73(L),SN,,2010-05-25 11:06:02,NIK,,,,,,"""As per agree with user, log close.""",,Next Action Plan :,
1005-73(L),SN,,2010-05-24 10:58:30,NIK,,,,,,"""Call Yusuf. Ask regarding this problem. He already know about this.""",,Next Action Plan :,
1005-73(L),SN,,2010-05-24 11:03:56,NIK,,,,,,"""Call user. User informed that they understand the problem is because of the passport physical itself. But she refuse to do that because they claim, in cetakan passport procedure not stated that need to smooth the passport using sand paper. I explain to her that we cannot do anything since pour engineer already adjust the printer for the best. User agree and understand this problem.""",,Next Action Plan :,
1005-20(L),CM,,2010-05-24 17:41:21,NIK,,,2010-05-10 15:00:00,2010-05-11 17:00:00,,"""Received CM report from Maria.
Action taken:
1. Ghost spooler PC.
2. Clone image from spooler PC02 into spooler PC 01.
3. But send loan unit as temporary (8188-QAQ, KHBT9L1)
Loan unit can procees the production as usual.""",,Next Action Plan :,
1005-28(L),CM,,2010-05-24 17:39:13,NIK,,,2010-05-11 09:00:00,2010-05-11 16:15:00,,"""Received Cm report from Arham.
Action taken:
1. check all sensors reading.
2. Remove cover S14.""",,Next Action Plan :,
1005-37(L),CM,,2010-05-24 17:37:13,NIK,,,2010-05-13 08:30:00,2010-05-13 14:30:00,,"""Received CM report from Zul.
Action taken:

1. Perform crystagram adjustment.
2. Monitor production.
3. Change tube spindal.
Printing success. Printer in good condition.""",,Next Action Plan :,
1005-47(L),CM,,2010-05-24 17:35:14,NIK,,,2010-05-15 11:30:00,2010-05-15 12:30:00,,"""Received Cm report from Faizal.
Action taken:
1. Open RTE8000 usb RFID. Change position cable.
Successfully done QA MRZ.""",,Next Action Plan :,
1005-39(L),CM,,2010-05-24 17:33:37,NIK,,,2010-05-13 12:30:00,2010-05-13 14:30:00,,"""Received Cm report from Faizal.
Action taken:
1. Change PC.
2. Taken back PC to office. S/N: L3R2588.
""",,Next Action Plan :,
1005-72(L),CM,,2010-05-24 17:29:50,NIK,,,2010-05-13 09:00:00,2010-05-13 12:30:00,,"""Received CM report from Yusuf. On site on 13/05/2010 around 09:00am.
Action taken:
1. Replaced S7 sensor.
2. Voltage measured.
3. Production monitor.
Printing operation success.
Log close since problem already resolved by Yusuf on site.""",,Next Action Plan :,
1005-71(L),CM,,2010-05-24 17:23:41,NIK,,,2010-05-09 09:30:00,2010-05-09 12:15:00,,"""Received Cm report from Yusuf. On site on 09/05/2010 around 09:30am.
Action taken:
1. S12 sensor measured.
2. S12 voltage out of working range - cleaned and reposition.
3. Test print continue with the actial production.
Printing success.
Log close since problem already resolved on site by Yusuf.""",,Next Action Plan :,
1005-05(L),CM,,2010-05-24 17:18:10,NIK,,,2010-05-05 10:45:00,2010-05-07 14:00:00,,"""Received CM report from Anuar. 
Problem no display on LCD printer. Ribbon continuous spin.
Action taken:
1. Troubleshooting process performed.
2. Check PI and PO unit.
3. Found that electrical board failure.
4. Change new electrical board.
5. Did test print.
6. Production monitored.
CM success. Printer in good condition. Production run as usual.""",,Next Action Plan :,
1005-70(L),CM,,2010-05-24 16:57:16,NIK,,,2010-05-14 11:35:00,2010-05-14 12:30:00,,"""Received CM report from Isyraf. On site on 14/05/2010 around 11:35. Actually this problem alreday reported by user on 14/05/2010 around 10:00am but im forgot to opened log but on the day problem happened all target staff on the way to Afamosa melaka for ICAO meeting. Only Isyraf and Ashok available at office. So i ask Isyraf to be on site.
Action atken:
1. Check film condition.
2. Need to change S3 for precaution action.
3. Set the printer in maintenance mode.
4. Check the voltage condition. All in range.
Log close since problem already reoslved on site by Isyraf.""",,Next Action Plan :,
1005-49(L),CM,,2010-05-24 16:51:56,NIK,,,2010-05-18 09:10:00,2010-05-18 17:00:00,,"""Received Cm report from Ashok. 
Action taken:
1. Cleaned pass sensor.
2. Cleaned PF1 all unit.
3. Test print.
4. Monitor production.
There is no problem on PF1. Production continie as usual.""",,Next Action Plan :,
1005-60(L),CM,,2010-05-24 16:49:03,NIK,,,2010-05-20 12:15:00,2010-05-20 13:30:00,,"""Received CM report from faizal.
Problem jarfalla cannot retrieve book. Sometime words not printed well.
Action taken:
1. Change jarfalla loan unit. 
Loan : 457 9995. Faulty : 413 0307.
successfully testing.""",,Next Action Plan :,
1005-57(L),CM,,2010-05-24 16:43:58,NIK,,,2010-05-19 12:05:00,2010-05-20 13:00:00,,"""Received CM report from Amuar.
Black line after printed M/S pemerhatian.
Action taken:
1. Clean all roller inside jarfalla.
2. Did general cleaning.
3. Problem still happened so change to a new jarfalla (loan unit).
4. Test print using notepad.
Loan: 413 0135. Faulty: 442 8067.
Jarfalla in good condition. Production run as usual.""",,Next Action Plan :,
1005-64(L),CM,,2010-05-24 16:26:45,NIK,,,2010-05-24 09:00:00,2010-05-24 10:00:00,,"""Received CM report from faizal.
he did check IP is correct. Suspect somebaody has change other PC's IP address. 
Problem solved and no more IP conflict.""",,Next Action Plan :,
1005-69(L),SN,,2010-05-24 15:29:34,NIK,,,,,,"""Call ADUKOM. Log close with Efa.""",,Next Action Plan :,
1005-69(L),SN,,2010-05-24 15:28:55,NIK,,,,,,"""Call user. Spoke with Dian. Problem already resolved after check SCSI cable. Log allow to close.""",,Next Action Plan :,
1005-69(L),SN,,2010-05-24 15:23:29,NIK,,,,,,"""Received log from ADUKOM.""",,Next Action Plan :,
1005-69(L),SN,,2010-05-24 14:40:48,NIK,,,,,,"""Suzie call Dian's mobile after received her miscal. Dian report that printer OFFLINE. Suzie guide Dian to remove and plug back the SCSI cable behind the printer. Will call back later.""",,Next Action Plan :,
1005-61(L),SN,,2010-05-24 12:57:50,NIK,,,,,,"""Call user. Spoke with En Arifin. Jarfalla alreday install and production run smoothly. Log allow to close.""",,Next Action Plan :,
1005-67(L),SN,,2010-05-24 11:57:42,NIK,,,,,,"""Call user spoke with Pn Salina. She informed that no probelm anymore. Log allow to close.""",,Next Action Plan :,
1005-66(L),SN,,2010-05-24 11:57:19,NIK,,,,,,"""Call user spoke with Pn Salina. She informed that no probelm anymore. Log allow to close.""",,Next Action Plan :,
1005-68(L),SN,,2010-05-24 11:50:53,NIK,,,,,,"""Ashok will be on site this week. Informed him the problem. He said that he can settle the problem on site. No need to bring standby unit. Just bring jarfalla cable. He will come ofice to take cable. his flight this evening.""",,Next Action Plan :,
1005-68(L),SN,,2010-05-24 11:47:22,NIK,,,,,,"""Call lili's mobile. She informed that problem still happened. test print not help.""",,Next Action Plan :,
1005-68(L),SN,,2010-05-24 11:25:35,NIK,,,,,,"""Call Lili's mobile. Guide her to do test print. Will call back after 15 minutes.""",,Next Action Plan :,
1005-68(L),SN,,2010-05-24 11:17:44,NIK,,,,,,"""Call general line. Spoke with lili. Want to guide user to do test print. Lili ask to call her mobile because this phone line far from jarfalla.""",,Next Action Plan :,
1005-68(L),SN,,2010-05-24 11:08:06,NIK,,,,,,"""Call Rosdi after received his SMS ask to call him back. He informed that user call him report the problem. Its happened many times. Rosdi ask to follow up with user.""",,Next Action Plan :,
1005-64(L),SN,,2010-05-24 10:52:40,NIK,,,,,,"""Call user spoke with Hafiz. He informed that today no problem at all. Log allow to close for this moment.""",,Next Action Plan :,
1005-63(L),SN,,2010-05-21 10:57:02,NIK,,,,,,"""Call ADUKOM. Log esc to HTP.""",,Next Action Plan :,
1005-63(L),SN,,2010-05-21 10:55:08,NIK,,,,,,"""Refer to Faizal. He ask to esc to HTP since this system problem.""",,Next Action Plan :,
1005-63(L),SN,,2010-05-21 10:50:18,NIK,,,,,,"""Call user. User explain that 6 to 9 passport happened the problem. So they stop printing.""",,Next Action Plan :,
1005-62(O),SN,,2010-05-21 00:39:02,NIK,,,,,,"""Call ADUKOM. Spoke with Saufi. Explain to him that BTMR handle System JIM at Oversea. He noted and log close at our site and will be esc to BTMR.""",,Next Action Plan :,
1005-62(O),SN,,2010-05-21 00:30:00,NIK,,,,,,"""As refer to Faizal, he said that system JIM handle by BTMR. I will informed ADUKOM about this.""",,Next Action Plan :,
1005-62(O),SN,,2010-05-21 00:28:31,NIK,,,,,,"""Call user again but also not pickup.""",,Next Action Plan :,
1005-62(O),SN,,2010-05-21 00:06:48,NIK,,,,,,"""Call user, not pickup.""",,Next Action Plan :,
1005-62(O),SN,,2010-05-20 20:31:56,NIK,,,,,,"""Call ADUKOM back after realize miscall.Spoke with Saufi. Saufi informed that user report to him that PC in process room failed to enter System JIM and do process. Informed to him that if relate to JIM system, its not our log. But Saufi refuse. He siad that PC at process room so all log target. I will check with Faizal.""",,Next Action Plan :,
1005-61(L),SN,,2010-05-24 11:07:25,NIK,,,,,,"""Call user spoke with dayang. She pass phone to PN Heneritha. Pn Heneritha informed that they alreday received a box but still not open yet. Ask user to open it and try to install. If facing any problem, ask user to informed us.""",,Next Action Plan :,
1005-64(L),SN,,2010-05-24 09:11:16,NIK,,,,,,"""Received SMS from Faizal. Problem resolved.

Also received Email from faizal:
sallam nicky,
kes ip conflict dah settle. i already in wangsa maju but the problem seem to be solved already. somebody already change the other side pc ip address.
""",,Next Action Plan :,
1005-64(L),SN,,2010-05-21 17:09:28,NIK,,,,,,"""Call ADUKOM. Spoke with Saufi. Informed him to informed this to BTMR and Faizal will be on site to help settle this problem.""",,Next Action Plan :,
1005-64(L),SN,,2010-05-21 17:03:18,NIK,,,,,,"""Call Faizal. Explained the situation. He said that if they want us to settle this problem, he can do but need a permission from BTMR since BTMR control the IP address. Will informed to ADUKOM.""",,Next Action Plan :,
1005-64(L),SN,,2010-05-21 16:08:33,NIK,,,,,,"""Call ADUKOM. Spoke with Saufi. Saufi said that mesiNiaga on site to check this problem but this problem relate to PC spooler in process room so as refer to the previous meeting before, MesiNiaga cannot disturb PC in bilik process. But i explain to him that this problem relate to IP address problem. As check with user, Hafiz, he informed that IP address at spooler PC T3 still same as in our record. Thats mean other PC use our PC Spooler IP address. But dont know which printer. user also informed that no other vendor come to do maintenace. But Saufi ADUKOM refuse and still want us to settle this problem. Will refer this problem to Faizal.""",,Next Action Plan :,
1005-64(L),SN,,2010-05-21 15:55:13,NIK,,,,,,"""Received call from ADUKOM Irwan. """,,Next Action Plan :,
1005-64(L),SN,,2010-05-21 10:56:02,NIK,,,,,,"""Received call from user Hafiz. He informed that error occur. I ask him to log ADUKOM since this problem related to the IP address.""",,Next Action Plan :,
1005-65(L),SN,,2010-05-22 12:06:28,NIK,,,,,,"""Call EN Asli. He informed that after check cable and restart once again, problem resolved. Log allow to close.""",,Next Action Plan :,
1005-65(L),SN,,2010-05-22 11:03:54,NIK,,,,,,"""Call Pn Marsilla after realize that have miscall from her around 10:52am. She informed that error appear. She pass phone to BTMR Asli. En Asli said that they already restart all and check camera cable. But still not ok. I ask him to restart and check cable one more time. He ask to call his mobile no. BTMR Asli : 0128577528.""",,Next Action Plan :,
1005-66(L),SN,,2010-05-24 09:12:26,NIK,,,,,,"""Received sms from Zul. Arrived at site 8:15am. Printer operate as usual after user restart again.""",,Next Action Plan :,
1005-66(L),SN,,2010-05-24 07:55:03,NIK,,,,,,"""Call Zul. Explain the problem. He will go on site today to check the problem.""",,Next Action Plan :,
1005-66(L),SN,,2010-05-24 07:51:31,NIK,,,,,,"""Received call from Pn Kumari. She explain that error occur. They already restart but after restart, film cut two.""",,Next Action Plan :,
1005-67(L),SN,,2010-05-24 09:12:36,NIK,,,,,,"""Received sms from Zul. Arrived at site 8:15am. Printer operate as usual after user restart again.""",,Next Action Plan :,
1005-67(L),SN,,2010-05-24 07:55:57,NIK,,,,,,"""Call Zul. Explain the problem. He will go on site today to check the problem.""",,Next Action Plan :,
1005-67(L),SN,,2010-05-24 07:51:09,NIK,,,,,,"""Received call from Pn Kumari. She informed that both printer not run as usual. She pas to IO and she explain that book always stuck inside CCD.""",,Next Action Plan :,
1005-60(L),SN,,2010-05-20 16:23:41,NIK,,,,,,"""Call Pn Salina's mobile. She confirmed status of printer ok after chnage jarfalla. Log close.""",,Next Action Plan :,
1005-57(L),SN,,2010-05-20 16:11:28,NIK,,,,,,"""Call user. Spoke with Irwan. Confirm status of jarfalla ok. Log allow to close.""",,Next Action Plan :,
1005-61(L),SN,,2010-05-20 11:21:28,NIK,,,,,,"""Packing jarfalla loan unit S/N: 442 8060 to be sent at site via nationwide.""",,Next Action Plan :,
1005-61(L),SN,,2010-05-20 11:14:21,NIK,,,,,,"""Call user. Spoke with Pn Heneritha. Informed her that situation. User agree. Can accept.""",,Next Action Plan :,
1005-61(L),SN,,2010-05-20 11:02:59,NIK,,,,,,"""Have one loan unit at office. Test ok. Check with Nationwide. If sent today, unit will take 2 working days to arrived at site. Will ask user first.""",,Next Action Plan :,
1005-61(L),SN,,2010-05-20 10:51:03,NIK,,,,,,"""Call user. Try to guide BTMR Nizam to do test print but same happened. Book will be ejected and not print data. Need to replace new jarfalla. Will check the availability of jarfalla at office first to be courier to site today.""",,Next Action Plan :,
1005-60(L),SN,,2010-05-20 15:33:53,NIK,,,,,,"""Received email from Faizal informed that problem settle. Already replace jarfalla. Status resolved.""",,Next Action Plan :,
