ticket_id,rsltn_type,rsltn_status,rsltn_date,rsltn_byuser,rsltn_servicedate,rsltn_servicennumber,rsltn_eta,rsltn_etd,rsltn_inspection,rsltn_actiontaken,rsltn_actionmethod,rsltn_planning,rsltn_remark
1003-131(L),SN,,2010-03-29 13:59:31,NIK,,,,,,"""Call User. Spoke with En Adham. He informed that error appear at spooler for all passport that be imbas at this printer. I informed to him that this problem maybe because of sytem. Will informed ADUKOM about this to esc.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 13:38:08,NIK,,,,,,"""Naufal SMS - user asked to turn off printer during lunch. If after lunch error appear, he think need to change mecha board because they already test DC motor and its ok.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:50:46,NIK,,,,,,"""Send SMS to Yusuf. Pass user phone number. Ask him to call user.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:45:22,NIK,,,,,,"""Call user, spoke with kak Mariati. Ask her to try put paper again. She said she already try 2 times but printer just can ready for a while. After that error occur again. Will informed Yusuf about this.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:43:57,NIK,,,,,,"""Received log from Irwanm ADUKOM.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:37:40,NIK,,,,,,"""Received call from Sufian. He informed that he already guide user to put paper at CCD. user will try first. If ok Yusuf can be on site tomorrow. If not Yusuf have to be on iste today.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:33:14,NIK,,,,,,"""Call user again but still nobody pickup.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:31:18,NIK,,,,,,"""Call Yusuf. Just out from Anak bukit for lunch. Informed him the problem. He will be on site today if have time.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:27:57,NIK,,,,,,"""Call user. Not pickup.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 13:24:26,NIK,,,,,,"""Received call from Sufian. He informed that user report to him that error appear. Before this also appear but after restart printer can ready but now printer failed to ready. Sufian ask to follow up with user and ask Yusuf to be on site since user have 8 application of passport to be deliver today.""",,Next Action Plan :,
1003-125(L),CM,,2010-03-29 12:05:47,SUZIE,,,2010-03-28 09:45:00,2010-03-28 15:00:00,,"""Received CM report by Azlan via email:
- At Maintenance Mode, TP2:Do test print. Error message Film Empty when we start to do test print.
- Do Trsmark adjustment several times. Error. (Printer didnÕt detect film eventhough change to new film)
- Do CR Mark several times and make sure printer to get a fix 9 when film feed to crystagram mark & 0 when film feed elsewhere.
- Do test print and general cleaning since the printer not clean properly.""",,Next Action Plan :,
1003-124(L),SN,,2010-03-29 13:20:10,SUZIE,,,,,,"""Call general line - confirm packaging with Shazana; received.""",,Next Action Plan :,
1003-34(L),CM,,2010-03-29 11:14:46,NIK,,,2010-03-09 10:45:00,2010-03-09 11:45:00,,"""Received CM report from Fakhrul. Book stuck and laminate cut off. 
Action taken:
1. Cut the laminate.
2. Draw block line at laminate used.
3. Continue printing.
Production continue as usual.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 11:41:07,NIK,,,,,,"""Naufal and Azhar arrived at WPUT. Faris already do transfer mark adjustment. Warm up and test print ok. They will monitor production first to make sure no problem anymore.""",,Next Action Plan :,
1003-129(L),CM,,2010-03-29 11:04:05,NIK,,,2010-03-23 13:00:00,2010-03-23 16:00:00,,"""Received CM report from azlan. On site on 23/03/2010 around 13:00hrs. Printer offline. SCSI card not fully connected. Restart PC ok. Log close since problem already resolved by Azlan on the same day as service. Approved by PIT Misran.""",,Next Action Plan :,
1003-128(L),CM,,2010-03-29 10:57:47,NIK,,,2010-03-23 13:00:00,2010-03-23 16:00:00,,"""Received CM report from Azlan. On site on 23/03/2010 around 13:00hrs. Peel off happened because of retainer guide. He change ID9 = 1, ID56 = 4, ID57 = 1 and ID58 = 4. Both printer can print passport successfully. Log close since Azlan alreday get approved by PIT Misran on the same day of CM performed.""",,Next Action Plan :,
1003-110(L),CM,,2010-03-29 10:45:20,NIK,,,2010-03-25 12:00:00,2010-03-26 16:30:00,,"""Received CM report from Azlan. He do cleaning, do urutan at passport book, adjust parameter setting ID2 = 78 -> 80. Do monitoring for passport production. Update laporan kerosakan for today - 4 skew, 2 peel off, 1 dislocation an 2 chip.""",,Next Action Plan :,
1003-125(L),CM,,2010-03-29 10:20:47,NIK,,,2010-03-28 00:00:00,,,"""Received CM report from Azlan. FILM EMPTY, TRSMARK ERR. Transfer Mark not detected. 
Action taken:
1. Do CR Mark 3 times and detect as default. Do test print. Do general cleaning. """,,,
1003-125(L),SN,,2010-03-29 11:09:12,SUZIE,,,,,,"""Call Kak Yati mobile - she confirm this printer work well. Log close.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 10:47:37,NIK,,,,,,"""Naufal on the way to site assist by Azhar. Bring DC3 and S11.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 10:01:43,NIK,,,,,,"""Informed problem to Naufal. He will go on site today.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 09:43:03,NIK,,,,,,"""Ask Suzie, she said this problem is maybe because of DC motor or encoder sensor. Need to sent engineer to the site.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 09:42:10,NIK,,,,,,"""Received call from Lina. At first dislocation happened. She clean platen roller and platen cleaning roller. When she want to do test print, printer failed to ready. Appear error CHECK PRINTER R ENC W 17002. User always use in maintenance mode. So ask user to change to normal mode first.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 09:08:53,SUZIE,,,,,,"""Call ADUKOM Zana - she confirm on the escarlation, log close at our side.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:42:16,SUZIE,,,,,,"""Call Zana ADUKOM - inform her the actual error was. Noted, task escarlate.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:39:23,SUZIE,,,,,,"""Call process room direct line 085214090 - spoke with PIT Ariffin and he read to me several error such ""FILE NOT EXIST IN .INT"", ""IRIS CONFIGURATION NOT FOUND""""",,Next Action Plan :,
1003-118(L),CM,,2010-03-29 09:21:34,NIK,,,2010-03-26 10:00:00,2010-03-26 12:30:00,,"""Received CM report from faizal. Spooler error.
Action taken:
1. Ghost image.
2. Restore backup.
Change CCD. Loan S/N: 06120222. Taken back to office S/N: 07010265. """,,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:38:54,SUZIE,,,,,,"""Call ADUKOM Zana and he pass the other number.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:36:00,SUZIE,,,,,,"""Call general line again - he pass another number 085204090, but wrong number.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:35:26,SUZIE,,,,,,"""Call BTMR Nizam mobile as save in helpdesk mobile - wrong number.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:34:05,SUZIE,,,,,,"""Call direct line 2 times - again sound not clear.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:32:27,SUZIE,,,,,,"""Call direct line QLIM - officer informed sound not clear.""",,Next Action Plan :,
1003-126(L),SN,,2010-03-29 08:29:59,SUZIE,,,,,,"""Received call from Zana ADUKOM inform - printer fail to print passport.""",,Next Action Plan :,
1003-119(L),CM,,2010-03-29 09:19:59,NIK,,,2010-03-26 15:40:00,2010-03-26 17:10:00,,"""Received CM report from Faizal. Spooler workstation cannot load OS. 
Action taken:
1. Change HDD.
2. Do backup restore.
3. Change IRIS P/N code.""",,Next Action Plan :,
1003-125(L),SN,,2010-03-29 09:00:20,SUZIE,,,,,,"""Call Kak Yati mobile (017 377 2728) - she confirm printer up as usual and Azlan did on site yesterday. Status will confirm later with Kak Yati, let printer running several production first.""",,Next Action Plan :,
1003-125(L),SN,,2010-03-29 08:59:55,SUZIE,,,,,,"""Call process room direct line - not pick up call.""",,Next Action Plan :,
1003-125(L),SN,,2010-03-27 14:08:24,SUZIE,,,,,,"""Call Azlan mobile - assign him on the assignment to cover Crystagram ADJ. Noted.""",,Next Action Plan :,
1003-125(L),SN,,2010-03-27 14:08:16,SUZIE,,,,,,"""Received sms from Fakhrul - standby engineer for today is Anuar, tomorrow is Azlan.""",,Next Action Plan :,
1003-125(L),SN,,2010-03-27 13:40:56,SUZIE,,,,,,"""Call Fakhrul more than 5 times till 13:45hrs - leave him a message to know engineer that should standby this weekend.""",,Next Action Plan :,
1003-125(L),SN,,2010-03-27 13:38:13,SUZIE,,,,,,"""Received call from Azhar TARGET inform the error. He did guide user to perform TRS MARK ADJ but not succees. OK""",,Next Action Plan :,
1003-119(L),SN,,2010-03-29 09:10:36,SUZIE,,,,,,"""Call ADUKOM - log close with Zana.""",,Next Action Plan :,
1003-119(L),SN,,2010-03-29 09:07:56,SUZIE,,,,,,"""Call general line, Hasrol pass to Pn Nani direct line - Pn Nani confirm status in process room, succeed. This PC working as usual, she allow to close log.""",,Next Action Plan :,
1003-119(L),SN,,2010-03-29 09:06:30,SUZIE,,,,,,"""Call PIT khalifah mobile - he on leave today and advice to confirm sttaus with Pn Nani.""",,Next Action Plan :,
1003-119(L),SN,,2010-03-26 17:26:08,SUZIE,,,,,,"""Call process room direct line, 3 times - nobody pick up call maybe process room already close.""",,Next Action Plan :,
1003-119(L),SN,,2010-03-26 16:46:27,SUZIE,,,,,,"""Received sms from Faizal:
PC set up and repair - succeed but no production to be proceed yet. Advice to switch off and switch on pc many times, observe by IO/PIT as a prove.""",,Next Action Plan :,
1003-121(L),SN,,2010-03-26 16:37:34,SUZIE,,,,,,"""Status of log close with Shima ADUKOM.""",,Next Action Plan :,
1003-121(L),SN,,2010-03-26 16:31:16,SUZIE,,,,,,"""Status confirm with Mdm Kim - unit replaced and Fakhrul already sign off. She confirm with her staff; succeed and she allow to close log.""",,Next Action Plan :,
1003-119(L),SN,,2010-03-26 16:21:25,SUZIE,,,,,,"""Provide Faizal the ip address, pc id and gateway.""",,Next Action Plan :,
1003-119(L),CM,,2010-03-26 16:16:30,SUZIE,,,2010-03-26 15:40:00,,,"""Check with Faizal - he arrived at site around 15:40hrs""",,Next Action Plan :,
1003-121(L),SN,,2010-03-26 16:12:29,SUZIE,,,,,,"""Call Fakhrul mobile 2 times - not pick up call.""",,Next Action Plan :,
1003-122(L),SN,,2010-03-26 16:07:45,SUZIE,,,,,,"""Status close with Zana ADUKOM.""",,Next Action Plan :,
1003-122(L),SN,,2010-03-26 16:06:24,SUZIE,,,,,,"""Call Irwan mobile - he confirm printer running smoothly. Irwan allow to close log.""",,Next Action Plan :,
1003-122(L),SN,,2010-03-26 16:03:04,SUZIE,,,,,,"""Call general line, 3 times - nobody pick up.""",,Next Action Plan :,
1003-123(L),SN,,2010-03-26 14:12:43,SUZIE,,,,,,"""Call process room 3 times - nobody pick up call, today is Friday.""",,Next Action Plan :,
1003-123(L),SN,,2010-03-26 15:55:27,SUZIE,,,,,,"""Received sms from Azhar at site;
15 passport printed continuesly without problem. Log close by Amin.""",,Next Action Plan :,
1003-121(L),SN,,2010-03-26 15:31:14,SUZIE,,,,,,"""Fakhrul out from office.""",,Next Action Plan :,
1003-119(L),SN,,2010-03-26 15:14:50,SUZIE,,,,,,"""Call En Khalifah mobile and inform him Faizal will on site as Faizal mentioned around 16:00 to 17:00hrs. Noted.""",,Next Action Plan :,
1003-121(L),SN,,2010-03-26 15:12:39,SUZIE,,,,,,"""Fakhrul need to focusing on schedule, he wil on site a bit late.""",,Next Action Plan :,
1003-123(L),SN,,2010-03-26 15:05:36,SUZIE,,,,,,"""Call process room - as Azhar TARGET was there. Spoke with him, at the moment no passport to cover yet and he pass to IO Amin. Inform Amin, status will check in the evening. OK""",,Next Action Plan :,
1003-122(L),SN,,2010-03-26 15:08:18,SUZIE,,,,,,"""Recieved CM worksheet from Zul:
Error shown as per observation was BOOK FEED ERROR AND BOOK JAMMED ERROR 1 causing book jammed at sensor S13 due to the condition of book physical (like old PTB book conditions)""",,Next Action Plan :,
1003-118(L),SN,,2010-03-26 15:05:01,SUZIE,,,,,,"""Call process room - status confirm with Amin. He allow to close log, it happen once but really effect production process.""",,Next Action Plan :,
